Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Amount_to_Balance_Ratio,Amount_Percent_of_Balance,Spending_Deviation_Amount,Location_Deviation,Unusual_Hour,High_Amount_Unusual_Hour,Location_Deviation_High_Amount,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
2490.58,2547.03,0,0,0,0,1,13,2,1,0,0,0.9778369316419516,97.78369316419516,2490.58,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4647.0,2225.06,0,0,0,1,1,18,4,1,0,0,2.0884830071998057,208.84830071998056,4647.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9657.3,2785.73,0,1,0,1,0,14,6,1,0,0,3.466703521159624,346.6703521159624,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2981.86,1798.29,0,0,0,1,1,13,6,1,0,0,1.658164144826474,165.81641448264742,2981.86,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2232.31,2481.36,0,1,0,1,0,2,3,1,0,0,0.899631653609311,89.9631653609311,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2109.34,4544.97,0,1,0,1,0,13,2,1,0,0,0.4641042735155568,46.41042735155568,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5588.45,3609.82,0,1,0,1,0,19,3,1,0,0,1.5481242832052566,154.81242832052567,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9497.92,1792.48,0,0,0,0,1,19,1,1,0,0,5.298759260912256,529.8759260912256,9497.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6087.29,1211.5,0,1,0,0,1,1,1,1,0,0,5.024589352042922,502.4589352042922,6087.29,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3033.93,1866.63,0,1,0,0,0,13,5,1,0,0,1.6253515694058274,162.53515694058274,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6386.06,2636.67,0,0,0,1,0,10,4,1,0,0,2.422017165591447,242.2017165591447,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6248.8,2468.53,0,1,0,1,1,5,6,1,0,0,2.531385075328232,253.1385075328232,6248.8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5969.65,4393.95,0,1,0,1,1,9,1,1,0,0,1.3586067206044674,135.86067206044677,5969.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1595.1,3343.9,0,1,0,1,0,1,6,1,0,0,0.477017853404707,47.70178534047071,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6346.03,4369.95,1,0,0,1,0,8,5,1,0,0,1.4521973935628554,145.21973935628554,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4302.21,4995.51,0,1,1,1,1,14,4,1,0,0,0.8612153714035203,86.12153714035203,4302.21,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
186.9,2161.37,0,1,0,1,0,19,4,1,0,0,0.0864729315202857,8.647293152028574,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5398.11,2909.82,0,1,0,0,0,6,1,1,0,0,1.8551353691980943,185.51353691980944,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9892.68,3822.21,0,0,0,1,0,19,1,1,0,0,2.588209439041811,258.8209439041811,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3498.05,3047.01,0,1,0,1,1,6,1,1,0,0,1.1480270822872258,114.80270822872258,3498.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
9655.63,2307.29,1,0,0,0,1,11,6,1,0,0,4.184835889723441,418.48358897234414,9655.63,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
962.96,4264.82,0,1,0,0,0,16,3,1,0,0,0.2257914753729348,22.579147537293487,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7324.77,4569.71,0,1,0,1,0,22,1,1,0,0,1.602896026224859,160.28960262248592,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1144.19,2112.93,0,1,0,1,0,18,2,1,0,0,0.5415181761818897,54.15181761818897,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2736.44,2125.83,0,1,0,0,0,23,1,1,0,0,1.2872336922519676,128.72336922519676,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5708.84,3269.79,0,1,0,1,0,5,6,1,0,0,1.74593475421969,174.593475421969,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5928.2,4265.55,0,1,0,1,0,15,4,1,0,0,1.3897856079520812,138.97856079520813,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7752.34,3079.7,0,1,0,1,0,3,3,1,0,0,2.5172386920803977,251.7238692080398,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6153.5,1240.2,0,0,0,1,0,5,3,1,0,0,4.961699725850669,496.1699725850669,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5936.55,2180.02,0,1,0,1,0,1,6,1,0,0,2.7231630902468784,272.3163090246878,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9123.62,3011.4,0,0,0,0,0,17,4,1,0,0,3.02969383011224,302.969383011224,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4522.16,3946.74,0,1,0,1,1,2,1,1,0,0,1.1457962774340342,114.57962774340342,4522.16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2253.43,4099.78,0,1,0,1,1,12,1,1,0,0,0.549646566401124,54.9646566401124,2253.43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1618.72,4009.22,0,1,0,1,0,19,3,1,0,0,0.4037493577304313,40.374935773043134,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4000.55,1379.29,0,1,0,0,0,21,1,1,0,0,2.90044153151259,290.044153151259,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7127.81,3464.0,0,1,0,1,0,5,3,1,0,0,2.057681870669746,205.7681870669746,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
426.39,2701.73,0,1,0,1,0,3,3,1,0,0,0.157821099813823,15.7821099813823,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1291.4,2254.1,0,1,0,1,0,19,6,1,0,0,0.5729115833370304,57.29115833370304,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1062.03,4310.43,0,1,0,1,1,19,6,1,0,0,0.2463860914108337,24.63860914108337,1062.03,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5852.92,2433.5,0,1,0,0,0,8,3,1,0,0,2.405144853092254,240.51448530922545,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2429.4,1730.06,0,1,0,0,0,7,3,1,0,0,1.4042287550720784,140.42287550720783,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1663.43,3782.95,0,0,1,1,0,19,5,1,0,0,0.4397176806460567,43.97176806460567,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5928.11,1542.03,0,1,0,1,1,23,3,1,0,0,3.844354519691575,384.4354519691575,5928.11,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7613.34,2175.53,0,1,0,1,0,6,3,1,0,0,3.4995334470221047,349.9533447022105,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3322.22,2777.8,0,1,1,1,0,4,6,1,0,0,1.1959896320829433,119.59896320829432,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5782.47,1566.69,0,1,0,1,0,15,3,1,0,0,3.690883327269594,369.0883327269594,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
982.15,2149.3,0,1,0,1,0,13,2,1,0,0,0.456962732052296,45.6962732052296,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
9351.98,3566.44,0,0,0,1,0,23,4,1,0,0,2.622217112863247,262.2217112863247,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3369.62,3229.62,0,1,0,1,0,23,5,1,0,0,1.0433487531040804,104.33487531040804,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9975.06,4377.12,0,0,0,1,0,8,5,1,0,0,2.278909419892532,227.8909419892532,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9785.9,1563.56,0,1,0,1,0,10,3,1,0,0,6.2587300775154135,625.8730077515413,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7788.46,4455.45,0,1,1,1,0,10,2,1,0,0,1.7480748297029485,174.8074829702948,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
201.65,1302.48,0,1,0,1,0,11,6,1,0,0,0.1548200356243474,15.48200356243474,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5435.21,3973.68,0,1,0,1,0,3,3,1,0,0,1.3678026413802824,136.78026413802823,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
869.28,1827.58,0,1,0,1,1,22,2,1,0,0,0.4756453889843399,47.564538898434,869.28,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8951.49,4612.38,0,1,0,1,1,22,6,1,0,0,1.9407529301575324,194.07529301575323,8951.49,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7896.57,1166.24,0,0,0,0,0,19,4,1,0,0,6.770964809987652,677.0964809987652,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9723.43,3320.97,0,1,0,1,0,13,2,1,0,0,2.927888538589629,292.7888538589629,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6084.22,1051.3,0,1,0,1,1,18,2,1,0,0,5.7873299724151055,578.7329972415106,6084.22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5222.21,3944.16,0,1,0,1,0,18,1,1,0,0,1.3240360431625493,132.40360431625493,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5190.22,1134.96,0,1,1,1,0,7,4,1,0,0,4.573042221752308,457.3042221752308,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3865.1,3908.62,0,0,0,1,0,2,6,1,0,0,0.9888656354416648,98.88656354416648,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4687.43,4234.1,0,0,0,1,0,8,6,1,0,0,1.1070664367870386,110.70664367870388,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6354.49,4582.11,0,1,0,1,0,10,1,1,0,0,1.3868043325018389,138.68043325018385,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9329.54,2437.67,0,1,0,1,0,11,3,1,0,0,3.827236664519808,382.7236664519808,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5959.25,3170.09,0,1,0,1,0,1,4,1,0,0,1.87983621916097,187.983621916097,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8571.3,3934.11,0,1,0,0,0,23,3,1,0,0,2.178713864126829,217.87138641268288,0.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8627.94,4282.94,0,1,0,1,0,7,4,1,0,0,2.0144900465568045,201.44900465568043,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5188.81,4131.37,0,1,0,1,0,17,2,1,0,0,1.255953836136681,125.5953836136681,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3475.35,4391.21,0,1,0,1,0,15,3,1,0,0,0.7914333406965278,79.14333406965278,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6396.1,4590.57,1,0,0,1,0,9,1,1,0,0,1.3933128130057926,139.33128130057926,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4459.33,3601.27,0,1,0,1,0,2,1,1,0,0,1.2382659450693785,123.82659450693782,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
815.33,1695.91,1,1,0,0,0,3,2,1,0,0,0.4807625404650011,48.07625404650011,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3778.71,4333.92,1,0,0,1,0,22,4,1,0,0,0.871891959242441,87.1891959242441,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9940.73,2853.15,0,1,0,1,0,14,3,1,0,0,3.484124564078299,348.4124564078299,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
486.07,1202.58,0,1,0,1,0,5,5,1,0,0,0.4041893262818274,40.41893262818274,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6966.97,3504.33,0,0,1,1,0,5,4,1,0,0,1.9881032893591644,198.81032893591643,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8412.05,3909.88,0,1,0,1,0,1,6,1,0,0,2.1514854675846826,215.14854675846823,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6487.61,2831.43,0,1,0,1,1,19,2,1,0,0,2.291283909543941,229.1283909543941,6487.61,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5697.91,3026.68,0,0,0,1,0,17,2,1,0,0,1.8825610900392509,188.25610900392508,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7075.84,3199.91,0,1,0,1,0,17,5,1,0,0,2.2112621917491437,221.12621917491435,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4294.0,2010.0,0,0,0,1,0,17,4,1,0,0,2.136318407960199,213.6318407960199,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
914.53,2495.94,0,1,0,0,1,20,4,1,0,0,0.3664070450411468,36.64070450411468,914.53,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9623.76,4227.54,0,1,0,1,1,17,6,1,0,0,2.2764444570601343,227.64444570601344,9623.76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4323.58,1119.65,1,0,0,1,0,23,5,1,0,0,3.8615460188451753,386.15460188451743,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6654.23,3227.59,0,1,0,0,0,0,5,1,0,0,2.0616714018819,206.16714018818996,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5313.57,1127.13,0,1,1,1,0,8,5,1,0,0,4.7142476910383,471.42476910383,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
547.68,1806.55,0,0,0,1,0,3,6,1,0,0,0.3031634884171487,30.31634884171487,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9527.51,2491.58,0,1,0,1,0,22,5,1,0,0,3.823882837396351,382.3882837396352,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7925.58,1745.75,0,1,0,1,0,15,2,1,0,0,4.539928397536875,453.9928397536875,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1491.83,4394.05,0,1,0,1,0,23,3,1,0,0,0.3395113847134192,33.95113847134192,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9816.51,4480.82,0,1,0,1,0,21,4,1,0,0,2.190784276092322,219.07842760923225,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7369.28,1612.05,0,0,0,0,0,10,6,1,0,0,4.571371855711671,457.1371855711672,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4723.74,4569.34,0,1,0,1,0,20,4,1,0,0,1.033790438006364,103.3790438006364,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6114.09,1919.96,0,1,0,1,0,22,4,1,0,0,3.184488218504552,318.4488218504552,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1068.26,1048.55,0,1,0,1,1,17,1,1,0,0,1.018797386867579,101.8797386867579,1068.26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5604.55,3947.36,0,1,0,1,0,5,2,1,0,0,1.4198223622877062,141.98223622877063,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
737.54,3072.94,0,1,0,1,0,5,2,1,0,0,0.2400111944912689,24.001119449126893,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5449.01,2993.56,0,1,0,1,1,1,3,1,0,0,1.8202441240529672,182.02441240529672,5449.01,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5527.4,1010.81,0,1,0,1,0,17,5,1,0,0,5.468287808787013,546.8287808787013,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8744.51,4914.15,0,0,0,1,0,18,5,1,0,0,1.779455246583845,177.94552465838447,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7250.85,4330.29,0,1,0,0,1,23,3,1,0,0,1.6744490553750442,167.4449055375044,7250.85,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2496.27,4869.76,0,1,0,1,0,17,4,1,0,0,0.5126063707451701,51.26063707451701,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8884.37,1974.69,0,1,0,1,0,17,1,1,0,0,4.499121381077536,449.91213810775366,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5732.85,3414.7,0,1,1,1,0,10,6,1,0,0,1.6788736931502035,167.88736931502038,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6064.19,3986.97,0,1,0,1,0,4,5,1,0,0,1.521002164551025,152.1002164551025,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1690.64,4213.34,0,0,0,0,0,20,2,1,0,0,0.4012588587676285,40.12588587676286,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8577.88,4126.92,0,1,0,1,0,21,2,1,0,0,2.078518604673703,207.8518604673703,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9309.72,3289.31,0,1,0,1,0,14,2,1,0,0,2.830295715514804,283.0295715514804,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7750.13,1126.4,0,1,0,1,0,14,3,1,0,0,6.880442116477273,688.0442116477273,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9407.58,4975.91,0,1,0,1,1,8,3,1,0,0,1.890625031401292,189.0625031401292,9407.58,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3023.7,1459.49,0,1,0,0,0,7,4,1,0,0,2.0717510911345745,207.17510911345744,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8611.33,1723.29,1,1,0,1,0,11,6,1,0,0,4.997028938832118,499.7028938832118,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4889.44,4297.74,0,1,0,0,1,21,3,1,0,0,1.1376770116386752,113.76770116386751,4889.44,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1640.01,1402.3,1,1,0,1,0,20,2,1,0,0,1.169514369250517,116.9514369250517,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6688.34,1853.41,0,1,0,1,0,2,2,1,0,0,3.608667267361242,360.8667267361242,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6841.52,1081.21,0,0,0,1,0,21,6,1,0,0,6.327651427567263,632.7651427567263,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2869.96,1626.68,0,0,1,1,0,0,1,1,0,0,1.7643052106130277,176.43052106130278,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
275.91,3635.84,0,0,0,0,0,22,2,1,0,0,0.0758861776095757,7.588617760957578,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1999.27,2442.14,0,1,0,1,0,1,3,1,0,0,0.8186549501666571,81.86549501666572,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3998.38,1540.54,1,1,0,1,0,13,3,1,0,0,2.595440559803705,259.5440559803705,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1676.46,2055.99,0,0,0,1,0,19,4,1,0,0,0.8154027986517445,81.54027986517445,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1941.11,4014.71,0,1,0,0,1,21,2,1,0,0,0.4834994308430745,48.349943084307455,1941.11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3914.52,3227.39,0,0,0,1,0,23,5,1,0,0,1.2129057845503644,121.29057845503644,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9617.9,2904.17,0,1,0,0,0,21,4,1,0,0,3.311755165847729,331.17551658477294,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7642.67,1186.63,0,1,0,0,0,22,2,1,0,0,6.440651256078136,644.0651256078137,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3198.16,3046.9,1,1,0,1,1,10,3,1,0,0,1.0496439003577405,104.96439003577404,3198.16,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
9516.09,2926.11,0,0,1,0,0,10,6,1,0,0,3.2521299609379004,325.21299609379,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
6456.82,2771.48,0,1,0,1,0,9,2,1,0,0,2.329737180134801,232.97371801348012,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4555.04,2949.97,0,1,0,1,0,17,3,1,0,0,1.5440970586141556,154.40970586141557,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4683.53,1297.19,0,1,0,0,1,8,3,1,0,0,3.610519661730355,361.0519661730356,4683.53,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4108.03,4732.04,0,1,0,1,0,14,4,1,0,0,0.8681308695615422,86.81308695615422,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2330.69,2224.53,0,0,0,1,0,11,4,1,0,0,1.0477224402458047,104.77224402458047,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3866.94,3610.06,0,1,0,1,0,2,1,1,0,0,1.0711567120768075,107.11567120768076,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5279.44,2435.94,0,1,0,1,0,3,2,1,0,0,2.1673111817204034,216.73111817204037,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5280.75,2311.74,0,1,0,0,0,3,4,1,0,0,2.2843183056918166,228.43183056918167,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7617.61,3899.99,0,1,0,1,0,11,6,1,0,0,1.9532383416367731,195.32383416367733,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3588.62,2675.1,0,1,0,1,1,17,2,1,0,0,1.3414900377555978,134.14900377555978,3588.62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7168.26,3463.5,0,1,0,1,0,10,5,1,0,0,2.069657860545691,206.9657860545691,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5781.34,2096.9,0,1,0,1,1,17,6,1,0,0,2.7570890361962896,275.708903619629,5781.34,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9618.49,2061.86,0,1,0,0,0,23,5,1,0,0,4.664957853588507,466.4957853588507,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3853.46,1796.25,0,1,0,0,0,14,6,1,0,0,2.145280445372304,214.5280445372304,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9012.26,2203.65,0,1,0,0,0,16,3,1,0,0,4.089696639666008,408.9696639666008,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8206.6,1259.61,0,1,0,0,0,22,2,1,0,0,6.515191209977693,651.5191209977693,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6377.01,1311.21,0,1,0,0,1,9,3,1,0,0,4.863454366577436,486.3454366577436,6377.01,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
6545.49,4411.64,0,0,0,1,0,5,3,1,0,0,1.4836863388671784,148.36863388671784,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
847.41,2119.48,0,1,0,1,0,18,4,1,0,0,0.399819767112688,39.9819767112688,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9502.3,3153.33,0,1,0,1,0,10,1,1,0,0,3.0134175617521795,301.34175617521794,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1070.25,2985.71,0,1,0,1,0,2,5,1,0,0,0.3584574523312713,35.84574523312713,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5632.77,3536.76,0,0,0,1,0,0,3,1,0,0,1.5926356326129,159.26356326129,0.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3301.38,3591.77,0,1,0,0,0,4,5,1,0,0,0.9191512819584772,91.91512819584771,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4299.09,2467.14,0,1,0,0,0,17,2,1,0,0,1.742539945037574,174.2539945037574,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6102.22,1533.72,1,1,0,1,0,11,3,1,0,0,3.978705369950186,397.87053699501865,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9088.6,1709.65,0,1,0,1,0,21,1,1,0,0,5.316058842453134,531.6058842453134,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4576.21,2437.3,0,1,0,0,0,2,3,1,0,0,1.8775735444959585,187.75735444959585,0.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9877.31,3240.44,0,0,0,0,1,11,1,1,0,0,3.048138524397921,304.8138524397921,9877.31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5928.53,3456.99,0,1,0,1,1,15,4,1,0,0,1.7149398754407736,171.49398754407736,5928.53,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1606.38,4729.42,0,0,0,1,0,19,4,1,0,0,0.3396568712442541,33.96568712442541,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1900.9,2220.88,0,1,0,0,0,21,6,1,0,0,0.8559219768740319,85.5921976874032,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7161.39,1437.18,0,1,0,1,0,22,1,1,0,0,4.982945768797228,498.29457687972274,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
504.93,3150.63,0,1,0,0,1,4,1,1,0,0,0.1602631854581464,16.026318545814647,504.93,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
